"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","TAVG","TMIN"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-07-21","7.16","0.00",,"61"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-07-22","6.71","0.00",,"60"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-07-23","7.38","0.00",,"68"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-07-24","12.30","0.00",,"63"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-07-25","7.61","0.00",,"60"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-07-26","7.83","0.00",,"60"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-07-27","6.71","0.00",,"61"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-07-28","9.62","0.00",,"66"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-07-29","8.05","0.00",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-07-30","7.16","0.00",,"53"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-07-31","7.83","0.00",,"61"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-01","7.38","0.00",,"63"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-02","8.05","0.00",,"68"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-03","8.72","0.00",,"70"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-04","9.62","0.00",,"72"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-05","10.51","0.00",,"66"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-06","11.18","0.00",,"60"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-07","8.72","0.00",,"61"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-08","9.62","0.00",,"60"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-09","10.29","0.00",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-10","8.05","0.00",,"60"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-11","7.16","0.00",,"62"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-12","10.51","0.00",,"64"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-13","11.86","0.00",,"60"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-14","13.65","0.00",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-15","11.18","0.00",,"56"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-16","9.40","0.00",,"57"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-17","7.61","0.00",,"62"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-18","8.50","0.00",,"61"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-19","8.50","0.00",,"61"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-20","9.84","0.00",,"60"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-21","11.63","0.00",,"63"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-22","6.93","0.00",,"60"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-23","7.38","0.00",,"62"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-24","10.29","0.00",,"60"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-25","3.80","0.00",,"52"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-26","5.37","0.00",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-27","5.14","0.00",,"67"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-28","4.92","0.00",,"64"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-29","9.84","0.00",,"66"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-30","8.05","0.00",,"60"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-08-31","4.70","0.00",,"54"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-01","7.83","0.00",,"66"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-02","4.70","0.00",,"66"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-03","3.80","0.00",,"67"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-04","8.95","0.00",,"69"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-05","6.93","0.00",,"71"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-06","10.51","0.00",,"68"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-07","9.17","0.00",,"64"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-08","5.59","0.00",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-09","4.70","0.00",,"62"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-10","4.70","0.00",,"61"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-11","7.61","0.00",,"68"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-12","7.38","0.00",,"67"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-13","12.97","0.00",,"63"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-14","12.30","0.00",,"61"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-15","4.25","0.00",,"53"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-16","4.92","0.00",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-17","7.38","0.00",,"57"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-18","12.30","0.00",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-19","5.37","0.00",,"49"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-20","10.29","0.00",,"56"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-21","8.50","0.00",,"49"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-22","5.59",,,"49"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-23","10.29","0.00",,"50"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-24","6.93","0.00",,"49"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-25","4.92","0.00",,"46"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-26","9.40","0.00",,"52"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-27","3.58","0.00",,"52"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-28","4.25","0.00",,"52"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-29","9.84","0.00",,"59"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-09-30","6.26","0.00",,"51"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-01","17.22","0.00",,"56"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-02","15.66","0.00",,"52"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-03","8.72","0.00",,"40"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-04","2.91","0.00",,"42"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-05","3.58","0.00",,"41"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-06","3.58","0.00",,"44"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-07","4.92","0.00",,"47"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-08","19.69","0.00",,"50"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-09","11.18","0.00",,"58"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-10","2.46","0.00",,"46"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-11","10.51","0.00",,"48"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-12","11.41","0.00",,"44"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-13","5.82","0.00",,"41"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-14","12.08","0.00",,"48"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-15","2.91","0.00",,"42"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-16","3.80","0.00",,"44"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-17","3.58","0.00",,"45"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-18","5.82","0.00",,"42"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-19","15.66","0.23",,"52"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-20","4.92","0.03",,"44"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-21","4.47","0.00",,"40"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-22","7.83","0.00",,"42"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-23","2.24","0.00",,"49"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-24","2.91","0.00",,"49"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-25","3.36","0.00",,"50"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-26","2.01","0.00",,"49"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-27","2.24","0.00",,"48"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-28","1.57","0.00",,"50"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-29","3.80","0.00",,"48"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-30","12.75","0.00",,"51"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-10-31","5.37","0.00",,"43"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-01","4.70","0.00",,"42"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-02","9.17","0.00",,"51"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-03","9.62","0.03",,"56"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-04","10.29","0.15",,"47"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-05","7.61","0.00",,"43"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-06","4.25","0.00",,"42"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-07","4.03","0.00",,"37"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-08","6.93","0.22",,"43"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-09","10.96","0.09",,"55"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-10","8.28","0.00",,"51"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-11","1.79","0.00",,"40"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-12","4.47","0.00",,"45"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-13","7.83","0.03",,"51"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-14","3.58","0.00",,"45"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-15","5.82","0.37",,"51"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-16","10.51","0.70",,"55"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-17","9.17","0.01",,"45"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-18","4.70","0.00",,"37"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-19","2.91","0.00",,"36"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-20","6.26","0.06",,"52"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-21","4.25","0.00",,"50"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-22","3.80","0.00",,"47"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-23","2.91","0.00",,"49"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-24","5.59","0.00",,"50"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-25","3.13","0.00",,"48"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-26","10.07","0.17",,"54"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-27","6.71","0.12",,"44"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-28","4.92","0.00",,"38"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-29","4.92","0.00",,"41"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-11-30","1.12","0.00",,"36"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-01","2.68","0.00",,"33"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-02","4.92","0.00",,"36"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-03","7.61","0.01",,"42"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-04","20.80","0.00",,"42"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-05","10.74","0.00",,"34"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-06","2.01","0.00",,"31"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-07","3.80","0.00",,"30"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-08","2.91","0.00",,"33"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-09","1.34","0.00",,"29"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-10","1.79","0.00",,"29"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-11","2.01","0.00",,"28"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-12","1.57","0.00",,"30"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-13","2.46","0.00",,"27"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-14","2.68","0.00",,"28"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-15","2.24","0.00",,"31"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-16","23.71","0.00",,"40"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-17","8.28","0.00",,"36"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-18","2.68","0.00",,"33"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-19","8.95","0.00",,"31"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-20","8.50","0.08",,"36"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-21","11.41","0.00",,"32"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-22","3.80","0.00",,"29"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-23","3.36","0.00",,"36"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-24","4.47","0.00",,"38"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-25","2.24","0.00",,"35"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-26","1.79","0.00",,"29"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-27","3.13","0.00",,"32"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-28","2.24","0.00",,"30"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-29","2.01","0.00",,"31"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-30","2.24","0.00",,"29"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2017-12-31","2.91","0.00",,"33"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2018-01-01","2.68","0.00",,"37"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2018-01-02","2.24","0.00",,"34"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2018-01-03","2.68","0.21",,"39"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2018-01-04","3.80","0.15",,"50"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2018-01-05","6.93","0.10",,"49"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2018-01-06","4.70","0.00",,"40"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2018-01-07","2.91","0.00",,"34"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2018-01-08","5.37","2.32",,"47"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2018-01-09","9.17","0.89",,"51"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2018-01-10","7.16","0.00",,"41"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2018-01-11","5.59","0.00",,"39"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2018-01-12","5.82","0.00",,"39"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2018-01-13","2.01","0.00",,"42"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2018-01-14","3.13","0.00",,"47"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","38.70069","-121.59479","7.5","2018-01-15","3.58","0.00",,"46"
