,day_index,DATE_unix_UTC,SUNRISE,SUNSET,TMAX,TMIN,AWND,FORECAST,PROB_PREC,PRCP,SNOW,Date,Month,Day,Week_Day,Year,PRCP_SQRT,SNOW_SQRT,isAHOLIDAY,IFR,Intercept,LOC,REGION,LATITUDE,LONGITUDE,Intercept_coeff,IFR_coeff,AWND_coeff,PRCP_coeff,PRCP_SQRT_coeff,SNOW_coeff,SNOW_SQRT_coeff,TMIN_coeff,TMAX_coeff,isAHOLIDAY_coeff,Month_coeff,Day_coeff,Week_Day_coeff,Year_coeff,Intercept_coeff_se,IFR_coeff_se,AWND_coeff_se,PRCP_coeff_se,PRCP_SQRT_coeff_se,SNOW_coeff_se,SNOW_SQRT_coeff_se,TMIN_coeff_se,TMAX_coeff_se,isAHOLIDAY_coeff_se,Month_coeff_se,Day_coeff_se,Week_Day_coeff_se,Year_coeff_se,Intercept_p,IFR_p,AWND_p,PRCP_p,PRCP_SQRT_p,SNOW_p,SNOW_SQRT_p,TMIN_p,TMAX_p,isAHOLIDAY_p,Month_p,Day_p,Week_Day_p,Year_p,test_root_MSE,R2,PSEUDO R-SQU,LOG-LIKELIHOOD,LL-NULL,LLR p-value,mod_descript,expr,CONF_lower,CONF_upper,y_forecast
2775,7,1651510800,2022-05-02 06:44:19,2022-05-02 20:57:56,53.01,45.27,11.92,Clouds,0.04,0.0,0.0,2022-05-02,5,2,0,2022,0.0,0.0,1,16.14775871610404,1,OSH,AGL,43.98436944444445,-88.55704444444444,2.985559504683871,0.031988015397619765,-0.05442019781316025,1.3257928556705054,-2.477214668538104,NaN,NaN,-0.03285875270842048,0.04483687434940498,NaN,NaN,NaN,0.01824843647612306,NaN,0.08739859822726652,0.0006268897541070425,0.0057015398953598915,0.16085779471509704,0.18425952786435362,NaN,NaN,0.0027005337801515057,0.002399954530081261,NaN,NaN,NaN,0.009110710501195059,NaN,9.413382392329862e-256,0.0,1.3633821616658064e-21,1.6932994184124942e-16,3.331652885102157e-41,NaN,NaN,4.630315853799574e-34,6.887213680696977e-78,NaN,NaN,NaN,0.04518101922979014,NaN,506.77,NaN,0.09313219976010456,-7027.641361821799,-7749.3559259274225,1.5459294399450648e-307,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Week_Day,18.716184276398163,95.20156034266809,42.21149069594693
2776,0,1650906000,2022-04-25 06:39:49,2022-04-25 20:20:21,73.6,53.4,15.28,Rain,1.0,0.3141732283464567,0.0,2022-04-25,4,25,0,2022,0.56051157735274,0.0,1,35.51152579582876,1,OSU,AGL,40.07951666666667,-83.07321388888889,3.662185326226423,0.01513801362622449,-0.04407010746932427,0.9452907111602248,-2.5119155515554867,NaN,NaN,-0.03418744463633008,0.039328806842230724,NaN,NaN,NaN,NaN,NaN,0.0771990758207711,0.0007675752250631992,0.004235610686867335,0.1955861448521314,0.17926154922584686,NaN,NaN,0.0021310660689014883,0.001911625333520966,NaN,NaN,NaN,NaN,NaN,0.0,1.399757500565867e-86,2.360866422102421e-25,1.3441177341287756e-06,1.3058661515040565e-44,NaN,NaN,6.459372233576401e-58,4.7426050771772294e-94,NaN,NaN,NaN,NaN,NaN,62.25,NaN,0.11322525835307717,-7665.63946591278,-8644.4043858039,0.0,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX,10.346369704172277,102.73329272696506,32.6024021734616
2777,1,1650992400,2022-04-26 06:38:28,2022-04-26 20:21:23,54.09,40.95,12.91,Clouds,0.0,0.0,0.0,2022-04-26,4,26,1,2022,0.0,0.0,0,35.51152579582876,1,OSU,AGL,40.07951666666667,-83.07321388888889,3.662185326226423,0.01513801362622449,-0.04407010746932427,0.9452907111602248,-2.5119155515554867,NaN,NaN,-0.03418744463633008,0.039328806842230724,NaN,NaN,NaN,NaN,NaN,0.0771990758207711,0.0007675752250631992,0.004235610686867335,0.1955861448521314,0.17926154922584686,NaN,NaN,0.0021310660689014883,0.001911625333520966,NaN,NaN,NaN,NaN,NaN,0.0,1.399757500565867e-86,2.360866422102421e-25,1.3441177341287756e-06,1.3058661515040565e-44,NaN,NaN,6.459372233576401e-58,4.7426050771772294e-94,NaN,NaN,NaN,NaN,NaN,62.25,NaN,0.11322525835307717,-7665.63946591278,-8644.4043858039,0.0,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX,39.35122993635966,155.04878016394358,78.11120405923486
2778,2,1651078800,2022-04-27 06:37:09,2022-04-27 20:22:25,50.79,36.25,15.99,Clouds,0.0,0.0,0.0,2022-04-27,4,27,2,2022,0.0,0.0,0,35.51152579582876,1,OSU,AGL,40.07951666666667,-83.07321388888889,3.662185326226423,0.01513801362622449,-0.04407010746932427,0.9452907111602248,-2.5119155515554867,NaN,NaN,-0.03418744463633008,0.039328806842230724,NaN,NaN,NaN,NaN,NaN,0.0771990758207711,0.0007675752250631992,0.004235610686867335,0.1955861448521314,0.17926154922584686,NaN,NaN,0.0021310660689014883,0.001911625333520966,NaN,NaN,NaN,NaN,NaN,0.0,1.399757500565867e-86,2.360866422102421e-25,1.3441177341287756e-06,1.3058661515040565e-44,NaN,NaN,6.459372233576401e-58,4.7426050771772294e-94,NaN,NaN,NaN,NaN,NaN,62.25,NaN,0.11322525835307717,-7665.63946591278,-8644.4043858039,0.0,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX,35.662986117825916,138.7222390575222,70.33668520581664
2779,3,1651165200,2022-04-28 06:35:51,2022-04-28 20:23:26,54.25,34.07,6.87,Clouds,0.0,0.0,0.0,2022-04-28,4,28,3,2022,0.0,0.0,0,35.51152579582876,1,OSU,AGL,40.07951666666667,-83.07321388888889,3.662185326226423,0.01513801362622449,-0.04407010746932427,0.9452907111602248,-2.5119155515554867,NaN,NaN,-0.03418744463633008,0.039328806842230724,NaN,NaN,NaN,NaN,NaN,0.0771990758207711,0.0007675752250631992,0.004235610686867335,0.1955861448521314,0.17926154922584686,NaN,NaN,0.0021310660689014883,0.001911625333520966,NaN,NaN,NaN,NaN,NaN,0.0,1.399757500565867e-86,2.360866422102421e-25,1.3441177341287756e-06,1.3058661515040565e-44,NaN,NaN,6.459372233576401e-58,4.7426050771772294e-94,NaN,NaN,NaN,NaN,NaN,62.25,NaN,0.11322525835307717,-7665.63946591278,-8644.4043858039,0.0,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX,70.70327095889665,238.20854423787202,129.77720619575138
2780,4,1651251600,2022-04-29 06:34:33,2022-04-29 20:24:28,60.89,34.2,7.47,Clouds,0.0,0.0,0.0,2022-04-29,4,29,4,2022,0.0,0.0,1,35.51152579582876,1,OSU,AGL,40.07951666666667,-83.07321388888889,3.662185326226423,0.01513801362622449,-0.04407010746932427,0.9452907111602248,-2.5119155515554867,NaN,NaN,-0.03418744463633008,0.039328806842230724,NaN,NaN,NaN,NaN,NaN,0.0771990758207711,0.0007675752250631992,0.004235610686867335,0.1955861448521314,0.17926154922584686,NaN,NaN,0.0021310660689014883,0.001911625333520966,NaN,NaN,NaN,NaN,NaN,0.0,1.399757500565867e-86,2.360866422102421e-25,1.3441177341287756e-06,1.3058661515040565e-44,NaN,NaN,6.459372233576401e-58,4.7426050771772294e-94,NaN,NaN,NaN,NaN,NaN,62.25,NaN,0.11322525835307717,-7665.63946591278,-8644.4043858039,0.0,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX,86.3446210662432,309.143491633426,163.37955086296301
2781,5,1651338000,2022-04-30 06:33:18,2022-04-30 20:25:30,64.8,40.3,9.98,Clouds,0.07,0.0,0.0,2022-04-30,4,30,5,2022,0.0,0.0,0,35.51152579582876,1,OSU,AGL,40.07951666666667,-83.07321388888889,3.662185326226423,0.01513801362622449,-0.04407010746932427,0.9452907111602248,-2.5119155515554867,NaN,NaN,-0.03418744463633008,0.039328806842230724,NaN,NaN,NaN,NaN,NaN,0.0771990758207711,0.0007675752250631992,0.004235610686867335,0.1955861448521314,0.17926154922584686,NaN,NaN,0.0021310660689014883,0.001911625333520966,NaN,NaN,NaN,NaN,NaN,0.0,1.399757500565867e-86,2.360866422102421e-25,1.3441177341287756e-06,1.3058661515040565e-44,NaN,NaN,6.459372233576401e-58,4.7426050771772294e-94,NaN,NaN,NaN,NaN,NaN,62.25,NaN,0.11322525835307717,-7665.63946591278,-8644.4043858039,0.0,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX,68.8546261929118,278.4913901862491,138.4753428203683
2782,6,1651424400,2022-05-01 06:32:03,2022-05-01 20:26:32,73.54,53.89,17.0,Rain,1.0,0.2503937007874016,0.0,2022-05-01,5,1,6,2022,0.5003935459090191,0.0,0,35.51152579582876,1,OSU,AGL,40.07951666666667,-83.07321388888889,3.662185326226423,0.01513801362622449,-0.04407010746932427,0.9452907111602248,-2.5119155515554867,NaN,NaN,-0.03418744463633008,0.039328806842230724,NaN,NaN,NaN,NaN,NaN,0.0771990758207711,0.0007675752250631992,0.004235610686867335,0.1955861448521314,0.17926154922584686,NaN,NaN,0.0021310660689014883,0.001911625333520966,NaN,NaN,NaN,NaN,NaN,0.0,1.399757500565867e-86,2.360866422102421e-25,1.3441177341287756e-06,1.3058661515040565e-44,NaN,NaN,6.459372233576401e-58,4.7426050771772294e-94,NaN,NaN,NaN,NaN,NaN,62.25,NaN,0.11322525835307717,-7665.63946591278,-8644.4043858039,0.0,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX,10.611260016054697,99.33265460520053,32.46605344202982
2783,7,1651510800,2022-05-02 06:30:49,2022-05-02 20:27:33,68.52,51.8,9.33,Rain,1.0,0.05472440944881889,0.0,2022-05-02,5,2,0,2022,0.23393248908353645,0.0,1,35.51152579582876,1,OSU,AGL,40.07951666666667,-83.07321388888889,3.662185326226423,0.01513801362622449,-0.04407010746932427,0.9452907111602248,-2.5119155515554867,NaN,NaN,-0.03418744463633008,0.039328806842230724,NaN,NaN,NaN,NaN,NaN,0.0771990758207711,0.0007675752250631992,0.004235610686867335,0.1955861448521314,0.17926154922584686,NaN,NaN,0.0021310660689014883,0.001911625333520966,NaN,NaN,NaN,NaN,NaN,0.0,1.399757500565867e-86,2.360866422102421e-25,1.3441177341287756e-06,1.3058661515040565e-44,NaN,NaN,6.459372233576401e-58,4.7426050771772294e-94,NaN,NaN,NaN,NaN,NaN,62.25,NaN,0.11322525835307717,-7665.63946591278,-8644.4043858039,0.0,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX,27.609442879592837,153.70521578651628,65.14380535057275
2784,0,1650916800,2022-04-25 09:18:17,2022-04-25 23:11:14,56.16,45.57,9.04,Rain,0.49,0.03188976377952756,0.0,2022-04-25,4,25,0,2022,0.17857705277982264,0.0,1,14.39327082184225,1,OTH,ANM,43.41694444444444,-124.24702777777777,50.23438693226152,-0.0048575962039876025,0.01641819629334887,NaN,-0.7537713436475514,NaN,NaN,-0.043730856834934106,0.03994714535757859,NaN,-0.009104492567058777,NaN,-0.020682590175818295,-0.023549879658555553,20.83284516734431,0.002163414495002926,0.004237030918639557,NaN,0.05901863372233805,NaN,NaN,0.003080705672508781,0.0027094221248602822,NaN,0.004413183065892706,NaN,0.006782257215974372,0.010317731019010425,0.015895458977661515,0.02474645926117857,0.00010665555299516523,NaN,2.357871827623699e-37,NaN,NaN,9.827725259739152e-46,3.3732135014906778e-49,NaN,0.03911056358495566,NaN,0.0022921174217303444,0.022461788813871442,10.91,NaN,0.05473488277694383,-5174.335928095254,-5473.952051987395,3.4219268009664073e-124,generalizePoisson,VFR ~ IFR + AWND + PRCP_SQRT + TMIN + TMAX + Year + Month + Week_Day,2.408683168217595e-35,1.0671615236938016e+37,16.03263546610687
2785,1,1651003200,2022-04-26 09:16:47,2022-04-26 23:12:25,52.5,41.72,11.39,Rain,0.52,0.024803149606299216,0.0,2022-04-26,4,26,1,2022,0.15749015717275544,0.0,0,14.39327082184225,1,OTH,ANM,43.41694444444444,-124.24702777777777,50.23438693226152,-0.0048575962039876025,0.01641819629334887,NaN,-0.7537713436475514,NaN,NaN,-0.043730856834934106,0.03994714535757859,NaN,-0.009104492567058777,NaN,-0.020682590175818295,-0.023549879658555553,20.83284516734431,0.002163414495002926,0.004237030918639557,NaN,0.05901863372233805,NaN,NaN,0.003080705672508781,0.0027094221248602822,NaN,0.004413183065892706,NaN,0.006782257215974372,0.010317731019010425,0.015895458977661515,0.02474645926117857,0.00010665555299516523,NaN,2.357871827623699e-37,NaN,NaN,9.827725259739152e-46,3.3732135014906778e-49,NaN,0.03911056358495566,NaN,0.0022921174217303444,0.022461788813871442,10.91,NaN,0.05473488277694383,-5174.335928095254,-5473.952051987395,3.4219268009664073e-124,generalizePoisson,VFR ~ IFR + AWND + PRCP_SQRT + TMIN + TMAX + Year + Month + Week_Day,2.578855433259407e-35,1.114762188255138e+37,16.955266220186445
2786,2,1651089600,2022-04-27 09:15:19,2022-04-27 23:13:36,52.54,43.41,12.71,Clouds,0.17,0.0,0.0,2022-04-27,4,27,2,2022,0.0,0.0,0,14.39327082184225,1,OTH,ANM,43.41694444444444,-124.24702777777777,50.23438693226152,-0.0048575962039876025,0.01641819629334887,NaN,-0.7537713436475514,NaN,NaN,-0.043730856834934106,0.03994714535757859,NaN,-0.009104492567058777,NaN,-0.020682590175818295,-0.023549879658555553,20.83284516734431,0.002163414495002926,0.004237030918639557,NaN,0.05901863372233805,NaN,NaN,0.003080705672508781,0.0027094221248602822,NaN,0.004413183065892706,NaN,0.006782257215974372,0.010317731019010425,0.015895458977661515,0.02474645926117857,0.00010665555299516523,NaN,2.357871827623699e-37,NaN,NaN,9.827725259739152e-46,3.3732135014906778e-49,NaN,0.03911056358495566,NaN,0.0022921174217303444,0.022461788813871442,10.91,NaN,0.05473488277694383,-5174.335928095254,-5473.952051987395,3.4219268009664073e-124,generalizePoisson,VFR ~ IFR + AWND + PRCP_SQRT + TMIN + TMAX + Year + Month + Week_Day,2.6598916831824005e-35,1.1882585534775183e+37,17.778186195068493
2787,3,1651176000,2022-04-28 09:13:51,2022-04-28 23:14:47,52.12,44.49,11.27,Rain,0.35,0.023228346456692913,0.0,2022-04-28,4,28,3,2022,0.1524084855140714,0.0,0,14.39327082184225,1,OTH,ANM,43.41694444444444,-124.24702777777777,50.23438693226152,-0.0048575962039876025,0.01641819629334887,NaN,-0.7537713436475514,NaN,NaN,-0.043730856834934106,0.03994714535757859,NaN,-0.009104492567058777,NaN,-0.020682590175818295,-0.023549879658555553,20.83284516734431,0.002163414495002926,0.004237030918639557,NaN,0.05901863372233805,NaN,NaN,0.003080705672508781,0.0027094221248602822,NaN,0.004413183065892706,NaN,0.006782257215974372,0.010317731019010425,0.015895458977661515,0.02474645926117857,0.00010665555299516523,NaN,2.357871827623699e-37,NaN,NaN,9.827725259739152e-46,3.3732135014906778e-49,NaN,0.03911056358495566,NaN,0.0022921174217303444,0.022461788813871442,10.91,NaN,0.05473488277694383,-5174.335928095254,-5473.952051987395,3.4219268009664073e-124,generalizePoisson,VFR ~ IFR + AWND + PRCP_SQRT + TMIN + TMAX + Year + Month + Week_Day,2.0788548878132066e-35,9.729047375075822e+36,14.221560283401779
2788,4,1651262400,2022-04-29 09:12:25,2022-04-29 23:15:58,55.33,41.77,13.13,Rain,1.0,0.2673228346456693,0.0,2022-04-29,4,29,4,2022,0.5170327210589958,0.0,1,14.39327082184225,1,OTH,ANM,43.41694444444444,-124.24702777777777,50.23438693226152,-0.0048575962039876025,0.01641819629334887,NaN,-0.7537713436475514,NaN,NaN,-0.043730856834934106,0.03994714535757859,NaN,-0.009104492567058777,NaN,-0.020682590175818295,-0.023549879658555553,20.83284516734431,0.002163414495002926,0.004237030918639557,NaN,0.05901863372233805,NaN,NaN,0.003080705672508781,0.0027094221248602822,NaN,0.004413183065892706,NaN,0.006782257215974372,0.010317731019010425,0.015895458977661515,0.02474645926117857,0.00010665555299516523,NaN,2.357871827623699e-37,NaN,NaN,9.827725259739152e-46,3.3732135014906778e-49,NaN,0.03911056358495566,NaN,0.0022921174217303444,0.022461788813871442,10.91,NaN,0.05473488277694383,-5174.335928095254,-5473.952051987395,3.4219268009664073e-124,generalizePoisson,VFR ~ IFR + AWND + PRCP_SQRT + TMIN + TMAX + Year + Month + Week_Day,1.9011667839272655e-35,1.0266086014624483e+37,13.970519579437314
2789,5,1651348800,2022-04-30 09:11:00,2022-04-30 23:17:09,52.25,43.9,16.49,Rain,1.0,0.2547244094488189,0.0,2022-04-30,4,30,5,2022,0.504702297843807,0.0,0,14.39327082184225,1,OTH,ANM,43.41694444444444,-124.24702777777777,50.23438693226152,-0.0048575962039876025,0.01641819629334887,NaN,-0.7537713436475514,NaN,NaN,-0.043730856834934106,0.03994714535757859,NaN,-0.009104492567058777,NaN,-0.020682590175818295,-0.023549879658555553,20.83284516734431,0.002163414495002926,0.004237030918639557,NaN,0.05901863372233805,NaN,NaN,0.003080705672508781,0.0027094221248602822,NaN,0.004413183065892706,NaN,0.006782257215974372,0.010317731019010425,0.015895458977661515,0.02474645926117857,0.00010665555299516523,NaN,2.357871827623699e-37,NaN,NaN,9.827725259739152e-46,3.3732135014906778e-49,NaN,0.03911056358495566,NaN,0.0022921174217303444,0.022461788813871442,10.91,NaN,0.05473488277694383,-5174.335928095254,-5473.952051987395,3.4219268009664073e-124,generalizePoisson,VFR ~ IFR + AWND + PRCP_SQRT + TMIN + TMAX + Year + Month + Week_Day,1.543088661664068e-35,8.959491538641288e+36,11.75809925436622
2790,6,1651435200,2022-05-01 09:09:36,2022-05-01 23:18:20,53.26,40.42,13.58,Rain,0.53,0.030314960629921263,0.0,2022-05-01,5,1,6,2022,0.17411191983870966,0.0,0,14.39327082184225,1,OTH,ANM,43.41694444444444,-124.24702777777777,50.23438693226152,-0.0048575962039876025,0.01641819629334887,NaN,-0.7537713436475514,NaN,NaN,-0.043730856834934106,0.03994714535757859,NaN,-0.009104492567058777,NaN,-0.020682590175818295,-0.023549879658555553,20.83284516734431,0.002163414495002926,0.004237030918639557,NaN,0.05901863372233805,NaN,NaN,0.003080705672508781,0.0027094221248602822,NaN,0.004413183065892706,NaN,0.006782257215974372,0.010317731019010425,0.015895458977661515,0.02474645926117857,0.00010665555299516523,NaN,2.357871827623699e-37,NaN,NaN,9.827725259739152e-46,3.3732135014906778e-49,NaN,0.03911056358495566,NaN,0.0022921174217303444,0.022461788813871442,10.91,NaN,0.05473488277694383,-5174.335928095254,-5473.952051987395,3.4219268009664073e-124,generalizePoisson,VFR ~ IFR + AWND + PRCP_SQRT + TMIN + TMAX + Year + Month + Week_Day,2.349152526828165e-35,1.2191706306977626e+37,16.92340913568619
2791,7,1651521600,2022-05-02 09:08:14,2022-05-02 23:19:30,52.81,44.56,14.2,Rain,0.87,0.20511811023622048,0.0,2022-05-02,5,2,0,2022,0.4528996690617255,0.0,1,14.39327082184225,1,OTH,ANM,43.41694444444444,-124.24702777777777,50.23438693226152,-0.0048575962039876025,0.01641819629334887,NaN,-0.7537713436475514,NaN,NaN,-0.043730856834934106,0.03994714535757859,NaN,-0.009104492567058777,NaN,-0.020682590175818295,-0.023549879658555553,20.83284516734431,0.002163414495002926,0.004237030918639557,NaN,0.05901863372233805,NaN,NaN,0.003080705672508781,0.0027094221248602822,NaN,0.004413183065892706,NaN,0.006782257215974372,0.010317731019010425,0.015895458977661515,0.02474645926117857,0.00010665555299516523,NaN,2.357871827623699e-37,NaN,NaN,9.827725259739152e-46,3.3732135014906778e-49,NaN,0.03911056358495566,NaN,0.0022921174217303444,0.022461788813871442,10.91,NaN,0.05473488277694383,-5174.335928095254,-5473.952051987395,3.4219268009664073e-124,generalizePoisson,VFR ~ IFR + AWND + PRCP_SQRT + TMIN + TMAX + Year + Month + Week_Day,1.8201480735134777e-35,9.080361244784936e+36,12.85597216335727
2792,0,1650909600,2022-04-25 07:45:05,2022-04-25 21:10:16,65.7,43.95,19.53,Clear,0.26,0.0,0.0,2022-04-25,4,25,0,2022,0.0,0.0,1,18.695916114790286,1,OUN,ASW,35.245555555555555,-97.47213888888889,151.37044449274947,0.009407455350348804,-0.03866338100747074,0.8211206072871907,-2.3257476588383033,NaN,NaN,-0.010355742237905275,0.026614045018511497,NaN,NaN,NaN,-0.03720266181425648,-0.07346785085796635,24.551868882654645,0.0010226957325701566,0.003668361307113752,0.11166011790792929,0.1749455885828568,NaN,NaN,0.0008461150144942391,0.0012130848151644343,NaN,NaN,NaN,0.007777438712633495,0.012163001614175191,7.033501875279544e-10,3.6235865731788634e-20,5.66870802177652e-26,1.9272184161512867e-13,2.5040166046651545e-40,NaN,NaN,1.9199496194570125e-34,1.0994639825242748e-106,NaN,NaN,NaN,1.7234787566654034e-06,1.5385364503326505e-09,45.65,NaN,0.0797114735673563,-6848.950500518988,-7442.177430015222,8.100791146876892e-251,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Week_Day,3.347848516596064e-41,3.496624683234025e+43,34.21428029179961
2793,1,1650996000,2022-04-26 07:43:56,2022-04-26 21:11:06,67.71,44.24,12.66,Clear,0.0,0.0,0.0,2022-04-26,4,26,1,2022,0.0,0.0,0,18.695916114790286,1,OUN,ASW,35.245555555555555,-97.47213888888889,151.37044449274947,0.009407455350348804,-0.03866338100747074,0.8211206072871907,-2.3257476588383033,NaN,NaN,-0.010355742237905275,0.026614045018511497,NaN,NaN,NaN,-0.03720266181425648,-0.07346785085796635,24.551868882654645,0.0010226957325701566,0.003668361307113752,0.11166011790792929,0.1749455885828568,NaN,NaN,0.0008461150144942391,0.0012130848151644343,NaN,NaN,NaN,0.007777438712633495,0.012163001614175191,7.033501875279544e-10,3.6235865731788634e-20,5.66870802177652e-26,1.9272184161512867e-13,2.5040166046651545e-40,NaN,NaN,1.9199496194570125e-34,1.0994639825242748e-106,NaN,NaN,NaN,1.7234787566654034e-06,1.5385364503326505e-09,45.65,NaN,0.0797114735673563,-6848.950500518988,-7442.177430015222,8.100791146876892e-251,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Week_Day,4.554494938149134e-41,4.489821970364103e+43,45.22042838940621
2794,2,1651082400,2022-04-27 07:42:48,2022-04-27 21:11:56,72.46,47.17,19.6,Clouds,0.0,0.0,0.0,2022-04-27,4,27,2,2022,0.0,0.0,0,18.695916114790286,1,OUN,ASW,35.245555555555555,-97.47213888888889,151.37044449274947,0.009407455350348804,-0.03866338100747074,0.8211206072871907,-2.3257476588383033,NaN,NaN,-0.010355742237905275,0.026614045018511497,NaN,NaN,NaN,-0.03720266181425648,-0.07346785085796635,24.551868882654645,0.0010226957325701566,0.003668361307113752,0.11166011790792929,0.1749455885828568,NaN,NaN,0.0008461150144942391,0.0012130848151644343,NaN,NaN,NaN,0.007777438712633495,0.012163001614175191,7.033501875279544e-10,3.6235865731788634e-20,5.66870802177652e-26,1.9272184161512867e-13,2.5040166046651545e-40,NaN,NaN,1.9199496194570125e-34,1.0994639825242748e-106,NaN,NaN,NaN,1.7234787566654034e-06,1.5385364503326505e-09,45.65,NaN,0.0797114735673563,-6848.950500518988,-7442.177430015222,8.100791146876892e-251,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Week_Day,3.405421818604067e-41,3.9497591668116026e+43,36.67505425339066
2795,3,1651168800,2022-04-28 07:41:42,2022-04-28 21:12:46,73.53,59.14,24.4,Rain,0.55,0.03346456692913386,0.0,2022-04-28,4,28,3,2022,0.18293323079510146,0.0,0,18.695916114790286,1,OUN,ASW,35.245555555555555,-97.47213888888889,151.37044449274947,0.009407455350348804,-0.03866338100747074,0.8211206072871907,-2.3257476588383033,NaN,NaN,-0.010355742237905275,0.026614045018511497,NaN,NaN,NaN,-0.03720266181425648,-0.07346785085796635,24.551868882654645,0.0010226957325701566,0.003668361307113752,0.11166011790792929,0.1749455885828568,NaN,NaN,0.0008461150144942391,0.0012130848151644343,NaN,NaN,NaN,0.007777438712633495,0.012163001614175191,7.033501875279544e-10,3.6235865731788634e-20,5.66870802177652e-26,1.9272184161512867e-13,2.5040166046651545e-40,NaN,NaN,1.9199496194570125e-34,1.0994639825242748e-106,NaN,NaN,NaN,1.7234787566654034e-06,1.5385364503326505e-09,45.65,NaN,0.0797114735673563,-6848.950500518988,-7442.177430015222,8.100791146876892e-251,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Week_Day,1.4432884075426002e-41,2.2246662950899662e+43,17.918803180887824
2796,4,1651255200,2022-04-29 07:40:36,2022-04-29 21:13:36,85.33,64.76,31.5,Clouds,0.1,0.0,0.0,2022-04-29,4,29,4,2022,0.0,0.0,1,18.695916114790286,1,OUN,ASW,35.245555555555555,-97.47213888888889,151.37044449274947,0.009407455350348804,-0.03866338100747074,0.8211206072871907,-2.3257476588383033,NaN,NaN,-0.010355742237905275,0.026614045018511497,NaN,NaN,NaN,-0.03720266181425648,-0.07346785085796635,24.551868882654645,0.0010226957325701566,0.003668361307113752,0.11166011790792929,0.1749455885828568,NaN,NaN,0.0008461150144942391,0.0012130848151644343,NaN,NaN,NaN,0.007777438712633495,0.012163001614175191,7.033501875279544e-10,3.6235865731788634e-20,5.66870802177652e-26,1.9272184161512867e-13,2.5040166046651545e-40,NaN,NaN,1.9199496194570125e-34,1.0994639825242748e-106,NaN,NaN,NaN,1.7234787566654034e-06,1.5385364503326505e-09,45.65,NaN,0.0797114735673563,-6848.950500518988,-7442.177430015222,8.100791146876892e-251,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Week_Day,1.9648541427015275e-41,3.2392337254763317e+43,25.22820208552403
2797,5,1651341600,2022-04-30 07:39:32,2022-04-30 21:14:26,80.73,56.7,26.28,Clear,0.0,0.0,0.0,2022-04-30,4,30,5,2022,0.0,0.0,0,18.695916114790286,1,OUN,ASW,35.245555555555555,-97.47213888888889,151.37044449274947,0.009407455350348804,-0.03866338100747074,0.8211206072871907,-2.3257476588383033,NaN,NaN,-0.010355742237905275,0.026614045018511497,NaN,NaN,NaN,-0.03720266181425648,-0.07346785085796635,24.551868882654645,0.0010226957325701566,0.003668361307113752,0.11166011790792929,0.1749455885828568,NaN,NaN,0.0008461150144942391,0.0012130848151644343,NaN,NaN,NaN,0.007777438712633495,0.012163001614175191,7.033501875279544e-10,3.6235865731788634e-20,5.66870802177652e-26,1.9272184161512867e-13,2.5040166046651545e-40,NaN,NaN,1.9199496194570125e-34,1.0994639825242748e-106,NaN,NaN,NaN,1.7234787566654034e-06,1.5385364503326505e-09,45.65,NaN,0.0797114735673563,-6848.950500518988,-7442.177430015222,8.100791146876892e-251,generalizePoisson,VFR ~ IFR + AWND + PRCP + PRCP_SQRT + TMIN + TMAX + Year + Week_Day,2.3342058793336763e-41,3.505765147260726e+43,28.606253893683487
